"sample","imageptpair","filenameleft","frameleft","filenameright","frameright","period","periodtime","length","precision","rms","range","direction","horzdir","vertdir","midx","midy","midz","family","genus","species","code","number","stage","activity","attribute9","attribute10","campaignid","x","y","z","sx","sy","sz","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"52","4","Left_MAH00204.MP4","46800","Right_MAH07622.MP4","52627","1","1.58909",76.33089,"4.26226","2.06016","1902.73335","18.26471","35.06871","12.94746","-462.88541","-375.96248","-1806.87119","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","5","Left_MAH00204.MP4","47799","Right_MAH07622.MP4","53626","1","1.86686",85.91154,"4.29701","1.72866","2064.52352","25.77618","27.78580","11.53566","-830.06705","-342.02828","-1859.10266","Pinguipedidae","Parapercis","nebulosa","37390005",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","6","Left_MAH00204.MP4","76835","Right_MAH07623.MP4","1600","1","9.94049",529.04097,"6.41869","4.77553","2789.83072","14.32154","21.11285","13.14856","579.38928","374.89761","-2703.13064","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","7","Left_MAH00205.MP4","21240","Right_MAH07623.MP4","27067","1","17.02173",286.05247,"3.19689","3.08287","1579.44645","15.67259","35.72381","3.20058","350.23738","-243.68467","-1520.72439","Lethrinidae","Lethrinus","ravus","37351031",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","8","Left_MAH00205.MP4","21926","Right_MAH07623.MP4","27753","1","17.21247",314.12467,"5.33117","4.95000","2140.36204","20.27102","33.66582","12.47282","712.04781","-207.09402","-2007.79721","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","9","Left_MAH00205.MP4","22655","Right_MAH07623.MP4","28482","1","17.41518",335.59407,"3.50782","2.19141","2625.28716","7.81073","11.65192","0.43914","-85.55525","-346.36956","-2600.93081","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","11","Left_MAH00205.MP4","36781","Right_MAH07623.MP4","42608","1","21.34299",487.9065,"1.49006","2.58507","1432.02863","3.42000","13.72760","23.71969","58.26072","-62.47812","-1429.47828","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","12","Left_MAH00205.MP4","36856","Right_MAH07623.MP4","42683","1","21.36384",482.98508,"2.86695","0.74048","2086.12227","18.90630","1.30366","13.06620","-656.20455","162.17809","-1973.57543","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","13","Left_MAH00205.MP4","37243","Right_MAH07623.MP4","43070","1","21.47145",415.44309,"2.27536","3.46927","1550.95500","15.86263","21.46432","6.00076","-381.47173","-184.91090","-1491.89433","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","14","Left_MAH00205.MP4","37742","Right_MAH07623.MP4","43569","1","21.61020",511.22348,"1.70043","5.73107","1672.22340","15.24425","9.36403","6.30208","173.11895","404.16927","-1613.38406","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","15","Left_MAH00205.MP4","37792","Right_MAH07623.MP4","43619","1","21.62410",507.21079,"1.81815","7.05335","1740.82430","6.54344","10.12296","9.83360","-25.61547","196.71746","-1729.48412","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","16","Left_MAH00205.MP4","39532","Right_MAH07623.MP4","45359","1","22.10792",266.0871,"6.10509","8.94944","2791.03964","24.05796","13.47725","11.34099","-1080.53866","-356.39512","-2548.59196","Mullidae","Parupeneus","spilurus","37355015",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","17","Left_MAH00205.MP4","65564","Right_MAH07623.MP4","71391","1","29.34626",309.78109,"13.42656","7.33505","3201.82182","19.78003","41.34261","1.49804","-1067.81671","183.85041","-3012.91046","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","19","Left_MAH00205.MP4","66070","Right_MAH07623.MP4","71897","1","29.48696",419.50918,"5.62085","6.50591","3486.53114","5.92135","9.94513","5.00361","353.38134","67.02612","-3467.92856","Labridae","Bodianus","solatus","37384201",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","20","Left_MAH00205.MP4","66195","Right_MAH07623.MP4","72022","1","29.52171",242.87921,"10.14410","3.58370","3316.69785","25.72022","25.17826","18.60733","-1385.30677","-390.78540","-2988.09246","Mullidae","Parupeneus","heptacanthus","37355004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","21","Left_MAH00205.MP4","69429","Right_MAH07623.MP4","75256","1","30.42095",448.30934,"6.40122","2.45176","2303.40629","25.17853","38.06543","3.50510","-977.83584","-64.51427","-2084.55164","Scaridae","Scarus","sp3",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","22","Left_MAH00205.MP4","75474","Right_MAH07624.MP4","240","1","32.10179",117.4624,"3.81770","4.37771","2207.26412","8.72347","19.88047","15.52610","-321.93715","-91.78796","-2181.73012","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","23","Left_MAH00205.MP4","75474","Right_MAH07624.MP4","240","1","32.10179",143.7883,"3.03366","2.86876","1548.30391","22.66109","40.64772","16.58109","-523.31950","-286.32910","-1428.77477","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"52","24","Left_MAH00206.MP4","30855","Right_MAH07624.MP4","36682","1","42.23469",299.91579,"8.99967","7.89590","2947.11667","18.01148","33.43675","15.62825","-27.53766","910.85465","-2802.69195","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7635","113.5348","20220520","8:50:37",NA,NA,NA,"91","Molly","Yes","Yes"
"54","0","Left_MAH00176.MP4","65472","Right_MAH00231.MP4","52482","1","0.50133",658.94108,"5.70993","7.80542","3448.51660","15.72489","4.24277","13.92496","676.67123","644.68306","-3319.45275","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","2","Left_MAH00177.MP4","2325","Right_MAH00231.MP4","70457","1","5.49938",623.77215,"9.09977","4.56478","3797.68401","19.32116","3.47848","1.82619","1154.07202","496.93214","-3583.79409","Carcharhinidae","Carcharhinus","albimarginatus","37018027",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","3","Left_MAH00177.MP4","14579","Right_MAH00232.MP4","1649","1","8.90668",94.83528,"1.90449","2.77623","1519.11067","23.50417","8.48006","0.43257","555.86856","-240.95377","-1393.07166","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","4","Left_MAH00177.MP4","14695","Right_MAH00232.MP4","1765","1","8.93893",116.09277,"1.10856","4.17782","1262.77486","15.94726","12.29817","7.47460","-0.96050","-346.94914","-1214.17697","Nemipteridae","Pentapodus","nagasakiensis","37347012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","5","Left_MAH00177.MP4","21795","Right_MAH00232.MP4","8865","1","10.91312",742.36171,"11.86356","3.13665","3475.05856","23.21896","23.62220","4.48731","1355.66727","197.84557","-3193.59599","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","6","Left_MAH00177.MP4","21872","Right_MAH00232.MP4","8942","1","10.93453",819.9868,"35.18564","7.96567","5048.26125","18.49084","42.89645","1.57332","1546.00118","416.30626","-4787.64150","Carangidae","Carangoides","fulvoguttatus","37337037",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","7","Left_MAH00177.MP4","31257","Right_MAH00232.MP4","18327","1","13.54409",468.0881,"1.69941","4.15155","1502.31356","18.08345","5.23971","5.92842","417.54864","-207.62528","-1428.10746","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","8","Left_MAH00177.MP4","33181","Right_MAH00232.MP4","20251","1","14.07906",493.86004,"1.34735","3.43673","1356.81680","14.84072","8.38714","32.27134","335.06277","-92.23221","-1311.55556","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","9","Left_MAH00177.MP4","71974","Right_MAH00232.MP4","59044","1","24.86567",423.40441,"4.97779","2.11588","2462.59552","7.09881","20.12814","2.40050","303.68111","19.86085","-2443.71848","Lethrinidae","Gymnocranius","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","10","Left_MAH00177.MP4","71974","Right_MAH00232.MP4","59044","1","24.86567",486.08556,"5.50445","9.54511","3313.61419","16.16343","5.67957","3.34578","-697.82032","603.27319","-3182.63213","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","11","Left_MAH00177.MP4","79933","Right_MAH00232.MP4","67003","1","27.07872",464.0342,"6.44310","7.40561","2410.81782","23.51602","33.90295","15.55404","-917.37386","289.36750","-2210.59589","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","12","Left_MAH00177.MP4","79942","Right_MAH00232.MP4","67012","1","27.08122",441.97405,"2.79344","2.84737","1808.13759","26.82730","6.32318","6.88586","811.57165","-85.06447","-1613.52937","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"54","13","Left_MAH00178.MP4","771","Right_MAH00232.MP4","68901","1","27.60647",632.09657,"16.06233","16.18772","5012.81776","19.73982","5.57692","10.24216","-1634.18674","442.65455","-4718.24465","Scombridae","Scomberomorus","spp",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7654","113.5392","20220520","8:32:36",NA,NA,NA,"83.1","Molly","Yes","Yes"
"56","1","Left_MAH00196.MP4","76600","Right_MAH00201.MP4","55203","1","3.18401",503.57972,"1.55852","2.48359","1495.43429","14.13833","12.02805","38.34022","359.12308","-66.78667","-1450.13582","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","2","Left_MAH00196.MP4","77515","Right_MAH00201.MP4","56118","1","3.43844",424.97822,"1.55834","3.08337","1515.24295","11.72135","8.39873","5.85374","273.67164","-140.92572","-1483.64584","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","5","Left_MAH00196.MP4","80032","Right_MAH00201.MP4","58635","1","4.13830",402.27628,"1.96719","6.63153","1204.13893","21.98362","40.38170","12.25055","333.30339","-303.46765","-1116.58712","Lethrinidae","Lethrinus","miniatus","37351009",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","6","Left_MAH00197.MP4","31547","Right_MAH00202.MP4","10150","1","13.21320",445.9192,"1.36520","4.35297","1344.43977","13.89104","7.92460","10.85742","311.23470","-85.51161","-1305.12031","Lethrinidae","Gymnocranius","euanus","37351022",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","7","Left_MAH00197.MP4","44595","Right_MAH00202.MP4","23198","1","16.84127",284.57475,"11.98026","6.42288","2958.79433","22.91701","48.07834","11.27213","-898.62034","721.05748","-2725.25622","Carangidae","Decapterus","muroadsi","37337071",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","22","Left_MAH00197.MP4","54304","Right_MAH00202.MP4","32907","1","19.54091",355.87596,"3.32765","3.08391","2453.50437","5.60415","12.15674","2.18931","161.03022","-177.41460","-2441.77743","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","23","Left_MAH00197.MP4","54304","Right_MAH00202.MP4","32907","1","19.54091",328.81806,"4.89870","8.01737","2635.01837","21.88377","5.34429","2.16491","952.95214","-237.64516","-2445.14393","Lethrinidae","Lethrinus","rubrioperculatus","37351012",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","24","Left_MAH00197.MP4","68289","Right_MAH00202.MP4","46892","1","23.42952",334.31009,"2.35209","4.12827","1792.30972","12.65176","15.35830","17.94862","-326.02566","-218.65703","-1748.79116","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","25","Left_MAH00197.MP4","68382","Right_MAH00202.MP4","46985","1","23.45538",317.38734,"0.92836","4.09813","910.07541","12.80539","21.02541","16.09492","201.68042","3.41806","-887.44047","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","28","Left_MAH00197.MP4","68719","Right_MAH00202.MP4","47322","1","23.54908",300.40292,"6.75448","8.10466","3045.87352","8.34525","18.82155","2.02453","-267.14607","-352.22135","-3013.62218","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","29","Left_MAH00197.MP4","68719","Right_MAH00202.MP4","47322","1","23.54908",355.02944,"7.03148","4.47275","3016.48378","13.92545","17.25157","4.13621","-722.53714","70.25571","-2927.82831","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","30","Left_MAH00197.MP4","68719","Right_MAH00202.MP4","47322","1","23.54908",317.1022,"7.51430","3.88017","2628.91109","21.82090","32.75140","5.48533","755.60864","619.63116","-2440.55041","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","36","Left_MAH00197.MP4","68779","Right_MAH00202.MP4","47382","1","23.56576",339.78676,"5.92543","3.75837","3035.34449","27.24635","21.06364","54.48823","-1169.95970","749.85004","-2698.56172","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","37","Left_MAH00197.MP4","68835","Right_MAH00202.MP4","47438","1","23.58134",324.97818,"8.90464","7.46276","3048.56911","24.57829","23.41079","3.19255","1261.21463","-131.10513","-2772.34967","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","38","Left_MAH00197.MP4","68847","Right_MAH00202.MP4","47450","1","23.58467",330.22088,"2.90923","1.29532","2000.07434","10.60141","16.55549","9.29366","271.67430","-248.17583","-1965.93469","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","39","Left_MAH00197.MP4","69270","Right_MAH00202.MP4","47873","1","23.70229",318.22346,"1.60479","5.27899","1921.31512","9.48656","0.19960","10.18050","-182.17299","-259.01535","-1895.03980","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","40","Left_MAH00197.MP4","69306","Right_MAH00202.MP4","47909","1","23.71230",344.08642,"1.09563","2.53324","1036.12456","2.57868","20.35065","20.53913","42.55756","19.02520","-1035.07535","Lutjanidae","Pristipomoides","sp1",NA,1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","42","Left_MAH00198.MP4","9520","Right_MAH00202.MP4","69183","1","29.62765",563.32696,"1.49552","2.91816","1252.52317","18.61579","20.05395","0.95999","246.25011","-315.00124","-1186.99174","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","44","Left_MAH00198.MP4","10478","Right_MAH00202.MP4","70141","1","29.89403",489.01298,"2.00183","3.61432","1343.21525","12.26433","27.75698","20.66735","-285.32693","-0.94646","-1312.56042","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","46","Left_MAH00198.MP4","10666","Right_MAH00202.MP4","70329","1","29.94631",558.15912,"2.39537","6.82888","1692.96714","11.54383","17.97342","20.88746","334.38700","54.45729","-1658.72164","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","54","Left_MAH00198.MP4","11365","Right_MAH00202.MP4","71028","1","30.14067",468.70235,"1.76548","3.39951","1386.18860","9.87968","19.15437","10.46448","227.20752","-70.32397","-1365.63176","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","56","Left_MAH00198.MP4","11724","Right_MAH00202.MP4","71387","1","30.24049",669.97307,"1.47926","15.06553","1283.84223","17.60122","20.29785","33.75753","376.89126","-93.10599","-1223.73817","Lutjanidae","Lutjanus","sebae","37346004",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","57","Left_MAH00198.MP4","12218","Right_MAH00202.MP4","71881","1","30.37785",478.34661,"1.51169","4.26001","1312.13088","14.52269","15.60567","17.50259","287.87995","159.33869","-1270.20619","Lethrinidae","Lethrinus","nebulosus","37351008",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","58","Left_MAH00198.MP4","15897","Right_MAH00202.MP4","75560","1","31.40081",351.86079,"8.18333","0.67974","3140.08582","18.50451","17.41316","0.43604","-993.79521","74.69562","-2977.73917","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","59","Left_MAH00198.MP4","15897","Right_MAH00202.MP4","75560","1","31.40081",318.47788,"8.15055","4.10469","2972.48246","22.74364","20.92412","3.87506","-1129.17160","213.54891","-2741.35374","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","60","Left_MAH00198.MP4","15974","Right_MAH00202.MP4","75637","1","31.42222",323.49553,"7.20491","1.95771","2919.55316","27.17197","12.95953","1.71643","-1316.92557","208.00461","-2597.35091","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","61","Left_MAH00198.MP4","15984","Right_MAH00202.MP4","75647","1","31.42500",332.57039,"8.10031","5.82700","3314.15617","21.47094","8.80638","4.08732","-1206.21432","128.86303","-3084.16479","Carangidae","Carangoides","chrysophrys","37337011",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
"56","62","Left_MAH00198.MP4","54947","Right_MAH00203.MP4","33550","1","42.25888",145.51689,"3.84730","4.65959","2168.79272","29.57729","10.96843","11.37790","1040.26290","-252.67589","-1886.17864","Echeneidae","Echeneis","naucrates","37336001",1,"AD","Passing",NA,NA,"2022-05_PtCloates_stereo-BRUVS",NA,NA,NA,NA,NA,NA,"-22.7534","113.5302","20220520","10:09:08",NA,NA,NA,"99.8","Kaitlin","Yes","Yes"
