"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","chrysophrys",319.08919,2215.44753,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","chrysophrys",594.37697,1772.12626,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","chrysophrys",439.29563,3296.57989,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","fulvoguttatus",317.66178,3462.176,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","gymnostethus",314.84162,1563.38958,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","gymnostethus",322.55082,1565.2853,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","gymnostethus",318.30634,1471.65061,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Carangoides","gymnostethus",504.72831,2341.89246,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",312.25269,2125.03391,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",207.84332,2108.71232,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",354.25434,1836.56699,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",367.47442,2726.72532,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",331.31498,2201.42253,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",310.3239,1897.75923,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",254.39938,2752.38401,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",220.24184,2337.73362,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",246.2448,3279.24149,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",281.09886,1741.15335,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",281.74367,2427.93496,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",195.44016,1922.4162,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",246.71727,3251.99465,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",299.23554,2170.95843,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",235.82974,2055.54749,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",225.57482,2395.76261,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",285.06192,2451.31721,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",319.06468,2048.20166,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Decapterus","spp",244.0804,2673.15704,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Carangidae","Gnathanodon","speciosus",415.20966,2806.70994,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Lethrinidae","Gymnocranius","griseus",244.47114,3024.49393,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Nemipteridae","Nemipterus","spp",340.20999,2770.56691,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Nemipteridae","Nemipterus","spp",305.30688,3236.40597,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Nemipteridae","Nemipterus","spp",319.99905,2176.36552,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Synodontidae","Saurida","undosquamis",439.28565,1869.13451,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Tetraodontidae","Canthigaster","rivulata",30.14359,1187.29953,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Tetraodontidae","Lagocephalus","sceleratus",598.19715,1280.94589,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Tetraodontidae","Lagocephalus","sceleratus",486.15526,1363.25993,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Tetraodontidae","Lagocephalus","sceleratus",546.71686,1661.3758,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Tetraodontidae","Lagocephalus","sceleratus",490.53811,3067.51339,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.05","2019-08_Ningaloo_stereo-BRUVs",7.05,"Tetraodontidae","Lagocephalus","sceleratus",556.70507,2526.5356,-22.72875749,113.5732756,14082019,08:08:00,"Ningaloo Marine Park","NA",7,"72","Brooke Gibbons","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Balistidae","Abalistes","filamentosus",306.41256,3851.91582,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Balistidae","Abalistes","filamentosus",268.2757,4794.92316,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Carangoides","chrysophrys",410.19817,2098.96939,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Carangoides","fulvoguttatus",303.94736,4412.51342,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Carangoides","fulvoguttatus",295.22271,4271.15324,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Carangoides","gymnostethus",322.60066,1402.19431,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Carangoides","gymnostethus",329.57712,1671.7708,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Carangoides","gymnostethus",318.49912,1910.1192,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",287.68061,3547.97099,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",244.40025,2562.48645,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",271.90174,2473.39105,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",319.61574,1626.28691,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",272.65276,2670.65223,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",318.33903,1974.92234,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",285.9316,2762.29614,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",124.02588,3880.27472,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",251.65827,2706.58884,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",248.0384,4135.95237,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",285.78163,2407.64061,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",305.65314,2160.63976,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",242.37368,2685.55832,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",327.04697,1474.26168,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",231.72249,5467.71598,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",270.95522,2225.60337,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",253.03528,2949.03855,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",290.97136,2332.18534,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",287.69428,2371.86909,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",307.03992,2682.49191,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",281.46709,2324.7414,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",313.6168,3522.93647,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",329.5537,2754.52457,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",268.9184,2054.39805,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",289.12596,1855.7097,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Decapterus","spp",274.49736,2609.53511,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Carangidae","Gnathanodon","speciosus",350.54613,2366.96734,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Nemipteridae","Nemipterus","spp",330.39387,2949.72327,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Nemipteridae","Nemipterus","spp",316.58628,2418.82934,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Synodontidae","Saurida","undosquamis",356.74234,1421.24311,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Tetraodontidae","Lagocephalus","sceleratus",473.79471,1387.39361,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Tetraodontidae","Lagocephalus","sceleratus",625.06859,1539.56755,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Tetraodontidae","Lagocephalus","sceleratus",624.28395,1199.58365,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Tetraodontidae","Lagocephalus","sceleratus",532.97506,1084.95808,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Tetraodontidae","Lagocephalus","sceleratus",552.10931,2245.09885,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.7.08","2019-08_Ningaloo_stereo-BRUVs",7.08,"Tetraodontidae","Lagocephalus","sceleratus",574.82813,1363.35209,-22.73059695,113.5756513,14082019,08:03:00,"Ningaloo Marine Park","NA",7,"72","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Carangidae","Carangoides","chrysophrys",486.16809,5082.60329,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Labridae","Bodianus","solatus",248.3395,2169.97828,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","euanus",346.84959,2109.47128,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","euanus",323.92357,1138.88624,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","euanus",402.41312,1408.94548,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","grandoculis",297.4292,1339.10694,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","grandoculis",251.27236,1536.33203,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","grandoculis",268.48254,1704.65402,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","grandoculis",243.42782,3679.65104,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","grandoculis",269.89494,1183.69679,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Gymnocranius","griseus",196.66874,2844.77784,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Lethrinus","miniatus",488.91168,1333.76683,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
"2019-08_Ningaloo_stereo-BRUVs.8.01","2019-08_Ningaloo_stereo-BRUVs",8.01,"Lethrinidae","Lethrinus","miniatus",431.06134,1480.12368,-22.71266228,113.5497567,14082019,10:00:00,"Ningaloo Marine Park","NA",8,"87","Charlotte Aston","Yes","Yes"
